store,city,category_name,category_id,product_id,product_name,brand,price_kzt,price_kzt_clean,price_kzt_is_outlier_iqr,currency,unit,pack_qty,pack_unit,source,scraped_at,is_scraped_at_missing,is_stale,dataset,pipeline_run_at_utc
arbuz,astana,Молоко,20050,290701,"Молоко Ясь Белоус 2,5% 1 л",Ясь Белоус,840.0,840.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,288315,"Молоко ДЕПовское с микроэлементами 3,5% 900 г",Dep,721.0,721.0,False,KZT,г,900.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,283048,"Молоко Шадринское концентрированное 7,1% 500 мл",Шадринское,1239.0,1239.0,False,KZT,мл,500.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,279769,Молоко Гормолзавод 3.2% 1 л,Гормолзавод,630.0,630.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,274846,"Молоко Минская Марка питьевое 3.2%, 1 л",Минская Марка,745.0,745.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,274845,"Молоко Минская Марка питьевое 2.5%, 1 л",Минская Марка,692.0,692.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,260595,"Молоко Петропавловское 6% м/у 0,9 л",Петропавловское,623.0,623.0,False,KZT,л,0.9,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,260594,"Молокосодержащий продукт Milko Во 2,5% 1 л",Milko Во,607.0,607.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,251247,"Молоко Новый День 3,2% м/у 1 л",Новый День,725.0,725.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,251245,"Молоко Новый День 2,5% м/у 1 л",Новый День,598.0,598.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,251243,Молоко Новый День 6% 1 л,Новый День,1021.0,1021.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,251240,"Молоко Новый День 3,2% 1 л",Новый День,750.0,750.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,251239,"Молоко Новый День 2,5% 1 л",Новый День,846.0,846.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,251237,"Молоко Новый День 1.5%, 1 л",Новый День,618.0,618.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,240126,Молоко Село Лесное топленое 4% 930 г,Село Лесное,774.0,774.0,False,KZT,г,930.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,247727,"Молокосодержащий продукт Милоко 6% ультрапастеризованный с заменителем молочного жира 1,95л",Милоко,1290.0,1290.0,False,KZT,л,1.95,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,247734,"Молокосодержащий продукт Буренкино 6% 1,95 л",Буренкино,1290.0,1290.0,False,KZT,л,1.95,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,247717,"Молокосодержащий продукт Милоко 2,5% 950 мл",Милоко,604.0,604.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,243082,Продукт молокосодержащий Бурненское 6% 900 мл,Бурненское,528.0,528.0,False,KZT,мл,900.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,242950,Молоко Айналайын 6% 1 л,Айналайын,1040.0,1040.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,242948,Молоко Айналайын 3.2% 1 л,Айналайын,699.0,699.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,242939,Молоко Айналайын 2.5% 1 л,Айналайын,668.0,668.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,242448,"Молокосодержащий продукт Milko Во 3,2% 1 л",Milko Во,642.0,642.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,240125,"Молоко Село Лесное 2,5% 930 г",Село Лесное,624.0,624.0,False,KZT,г,930.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,247489,"Молоко Айс 2.5%, 1 л",Айс,950.0,950.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,239836,"Молоко ДЕПовское отборное от 3% до 4%, 500 г",Dep,708.0,708.0,False,KZT,г,500.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,239835,"Молоко Деповское с микроэлементами и провитамином А 2,5% 500 г",Dep,451.0,451.0,False,KZT,г,500.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,225805,"Молоко Простоквашино Ультрапастеризованное 3,2% 950 мл",Простоквашино,1425.0,1425.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,56050,"Молоко Простоквашино 2,5% 950 мл",Простоквашино,1327.0,1327.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Молоко,20050,231384,Молоко Шадринское 6% 950 мл,Шадринское,1772.0,1772.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,20054,"Молоко Мое 2,5% 950 мл",Мое,699.0,699.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,288307,"Молоко ДЕПовское м/у 2,5% 900 г",Dep,543.0,543.0,False,KZT,г,900.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,330003,"Молоко Молочный бидончик 2,5% 0,9 л",Unknown,581.0,581.0,False,KZT,л,0.9,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,330004,"Молоко Молочный бидончик 3,2% 0,9 л",Unknown,590.0,590.0,False,KZT,л,0.9,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,330005,"Молоко Молочный бидончик 6,0% 0,9 л",Unknown,637.0,637.0,False,KZT,л,0.9,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,333835,"Молоко Айналайын 7.5% концентрированное, 0.5 л",Айналайын,580.0,580.0,False,KZT,л,0.5,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,294058,"Молоко Айс топленое 3.2%, 1 л",Айс,1095.0,1095.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,291187,"Молокосодержащий продукт Масло-Дел Деревенское 6%, 2 л",Масло-Дел,1304.0,1304.0,False,KZT,л,2.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,291184,"Молокосодержащий продукт Масло-Дел Деревенское 3.2%, 2 л",Масло-Дел,1175.0,1175.0,False,KZT,л,2.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,290702,"Молоко Ясь Белоус 3,2% 1 л",Ясь Белоус,882.0,882.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,290701,"Молоко Ясь Белоус 2,5% 1 л",Ясь Белоус,840.0,840.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,288315,"Молоко ДЕПовское с микроэлементами 3,5% 900 г",Dep,721.0,721.0,False,KZT,г,900.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,283048,"Молоко Шадринское концентрированное 7,1% 500 мл",Шадринское,1239.0,1239.0,False,KZT,мл,500.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,279769,Молоко Гормолзавод 3.2% 1 л,Гормолзавод,630.0,630.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,274846,"Молоко Минская Марка питьевое 3.2%, 1 л",Минская Марка,745.0,745.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,274845,"Молоко Минская Марка питьевое 2.5%, 1 л",Минская Марка,692.0,692.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,260595,"Молоко Петропавловское 6% м/у 0,9 л",Петропавловское,623.0,623.0,False,KZT,л,0.9,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,260594,"Молокосодержащий продукт Milko Во 2,5% 1 л",Milko Во,607.0,607.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,251247,"Молоко Новый День 3,2% м/у 1 л",Новый День,725.0,725.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,251245,"Молоко Новый День 2,5% м/у 1 л",Новый День,598.0,598.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,251243,Молоко Новый День 6% 1 л,Новый День,1021.0,1021.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,251240,"Молоко Новый День 3,2% 1 л",Новый День,750.0,750.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,251239,"Молоко Новый День 2,5% 1 л",Новый День,846.0,846.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,251237,"Молоко Новый День 1.5%, 1 л",Новый День,618.0,618.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,240126,Молоко Село Лесное топленое 4% 930 г,Село Лесное,774.0,774.0,False,KZT,г,930.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,247727,"Молокосодержащий продукт Милоко 6% ультрапастеризованный с заменителем молочного жира 1,95л",Милоко,1290.0,1290.0,False,KZT,л,1.95,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,247734,"Молокосодержащий продукт Буренкино 6% 1,95 л",Буренкино,1290.0,1290.0,False,KZT,л,1.95,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,247717,"Молокосодержащий продукт Милоко 2,5% 950 мл",Милоко,604.0,604.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,243082,Продукт молокосодержащий Бурненское 6% 900 мл,Бурненское,528.0,528.0,False,KZT,мл,900.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,242950,Молоко Айналайын 6% 1 л,Айналайын,1040.0,1040.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,242948,Молоко Айналайын 3.2% 1 л,Айналайын,699.0,699.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,242939,Молоко Айналайын 2.5% 1 л,Айналайын,668.0,668.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,242448,"Молокосодержащий продукт Milko Во 3,2% 1 л",Milko Во,642.0,642.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,240125,"Молоко Село Лесное 2,5% 930 г",Село Лесное,624.0,624.0,False,KZT,г,930.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,247489,"Молоко Айс 2.5%, 1 л",Айс,950.0,950.0,False,KZT,л,1.0,л,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,239836,"Молоко ДЕПовское отборное от 3% до 4%, 500 г",Dep,708.0,708.0,False,KZT,г,500.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,239835,"Молоко Деповское с микроэлементами и провитамином А 2,5% 500 г",Dep,451.0,451.0,False,KZT,г,500.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,225805,"Молоко Простоквашино Ультрапастеризованное 3,2% 950 мл",Простоквашино,1425.0,1425.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,56050,"Молоко Простоквашино 2,5% 950 мл",Простоквашино,1327.0,1327.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,"Молоко, сливки, сгущенное молоко",19986,231384,Молоко Шадринское 6% 950 мл,Шадринское,1772.0,1772.0,False,KZT,мл,950.0,мл,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,304311,"Корм сухой Дарлинг для взрослых кошек с мясом и овощами, 15 кг",Дарлинг,22630.0,6558.0,True,KZT,кг,15.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,332561,"Сухой корм Kitekat мясной пир, 1.3 кг",Kitekat,2500.0,2500.0,False,KZT,кг,1.3,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,332568,"Сухой корм Whiskas подушечки с паштетом говядина, 800 г",Whiskas,2205.0,2205.0,False,KZT,г,800.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,332570,"Сухой корм Whiskas паштет для стерилизованных кошек с курицей, 800 г",Whiskas,2300.0,2300.0,False,KZT,г,800.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279696,Корм сухой Royal Canin Sterilised для взрослых стерилизованных кошек 10 кг,Royal Canin,56430.0,6558.0,True,KZT,кг,10.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279692,Корм сухой Royal Canin Exigent Savour для чувствительных к вкусу пищи котов 10 кг,Royal Canin,58140.0,6558.0,True,KZT,кг,10.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279690,Корм сухой Royal Canin Sensible для котов с чувствительным пищеварение (12+ мес) 10 кг,Royal Canin,54660.0,6558.0,True,KZT,кг,10.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279558,Корм сухой Royal Canin Maine Coon Kitten для котят породы Мейн-кун 2 кг,Royal Canin,15460.0,6558.0,True,KZT,кг,2.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263940,Корм Kitekat Мясной пир сухой для кошек 15 кг,Kitekat,26265.0,6558.0,True,KZT,кг,15.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279186,Корм сухой Royal Canin Sterilised для стерилизованных кошек 400 г,Royal Canin,3100.0,3100.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279184,Корм сухой Royal Canin Kitten Sterilised для стерилизованных котят 2 кг,Royal Canin,12880.0,6558.0,True,KZT,кг,2.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279180,Корм сухой Royal Canin Bengal Adult для взрослых бенгальских кошек 400 г,Royal Canin,3490.0,3490.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279179,Корм сухой Royal Canin British Shorthair Adult для кошек породы британская короткошерстная 400 г,Royal Canin,3490.0,3490.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279163,Корм сухой Royal Canin Hairball Care для вывода комков шерсти у кошек 2 кг,Royal Canin,14750.0,6558.0,True,KZT,кг,2.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279160,Корм сухой Royal Canine Hair&Skin Care для здоровья кожи и шерсти кошек 400 г,Royal Canin,3360.0,3360.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279155,Корм сухой Royal Canine Exigent Aromatic для чувствительных к запаху пищи кошек (1-7 лет) 2 кг,Royal Canin,13570.0,6558.0,True,KZT,кг,2.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279106,Корм сухой Royal Canin Fit для кошек бывающих на улице 400 г,Royal Canin,2970.0,2970.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279101,Корм сухой Royal Canin Kitten для котят 400 г,Royal Canin,2910.0,2910.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,279100,Корм сухой Royal Canin Mother&Babycat для котят до 4-х месяцев 400 г,Royal Canin,3030.0,3030.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,269295,Корм Araton cat sterilised-для взрослых кошек после стерилизации 15 кг,Araton,36520.0,6558.0,True,KZT,кг,15.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,269204,Корм Blitz для стерилизованных кошек полнорационный с индейкой 2 кг,Blitz,10330.0,6558.0,True,KZT,кг,2.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,269201,"Сухой корм Blitz для взрослых кошек полнорационный с ягненком, 400 г",Blitz,2290.0,2290.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,269196,Корм Blitz Kitten для Котят полнорационный 400 г,Blitz,2600.0,2600.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,266393,Корм сухой Purina One с высоким содержанием курицы и цельными злаками для взрослых кошек 750 г,Purina,3060.0,3060.0,False,KZT,г,750.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,266383,Корм сухой Purina One Лосось и пшеница для стерилизованных кошек и кастрированных котов 200 г,Purina,920.0,920.0,False,KZT,г,200.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,266280,"Сухой корм Pro Plan с высоким содержанием лосося для здоровья шерсти и кожи взрослых кошек, 1.5 кг",Pro Plan,9040.0,6558.0,True,KZT,кг,1.5,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,266279,"Сухой корм Pro Plan с высоким содержанием лосося для взрослых стерилизованных кошек и кастрированных котов, 400 г",Pro Plan,2690.0,2690.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,266273,Корм сухой Purina One с высоким содержанием индейки и цельными злаками для взрослых домашних кошек 200 г,Purina,920.0,920.0,False,KZT,г,200.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,266271,Корм сухой Purina One с высоким содержанием говядины и пшеницей для стерилизованных кошек и кастрированных котов 750 г,Purina,3134.0,3134.0,False,KZT,г,750.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263941,"Сухой корм Kitekat телятника аппетитная для кошек, 15 кг",Kitekat,23480.0,6558.0,True,KZT,кг,15.0,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263910,"Сухой корм Perfect Fit говядина для стерилизованных кошек, 650 г",Perfect Fit,2680.0,2680.0,False,KZT,г,650.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263907,"Сухой корм Kitekat телятника аппетитная для кошек, 800 г",Kitekat,1530.0,1530.0,False,KZT,г,800.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263903,"Сухой корм Perfect Fit курица для стерилизованных кошек, 190 г",Perfect Fit,910.0,910.0,False,KZT,г,190.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263901,"Сухой корм Perfect Fit Junior курица для котят, 190 г",Perfect Fit,860.0,860.0,False,KZT,г,190.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263900,"Сухой корм Kitekat телятника аппетитная для кошек, 350 г",Kitekat,728.0,728.0,False,KZT,г,350.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263899,"Сухой корм Kitekat мясной пир для кошек, 350 г",Kitekat,720.0,720.0,False,KZT,г,350.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263897,"Сухой корм Kitekat курочка аппетитная для кошек, 350 г",Kitekat,690.0,690.0,False,KZT,г,350.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263064,"Сухой корм Pro Plan кролик для взрослых стерилизованных кошек и кастрированных котов, 400 г",Pro Plan,2822.0,2822.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263063,"Сухой корм Pro Plan с высоким содержанием индейки для стерилизованных кошек и кастрированных котов, 400 г",Pro Plan,2690.0,2690.0,False,KZT,г,400.0,г,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Zoo Магазин,20,263061,"Сухой корм Pro Plan с кроликом для стерилизованных кошек и кастрированных котов, 1.5 кг",Pro Plan,9040.0,6558.0,True,KZT,кг,1.5,кг,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Косметика и средства личной гигиены,224407,298655,"Прокладки гигиенические OLA! Ultra ночные, ультратонкие, мягкий шелк 7 шт",Ola!,885.0,885.0,False,KZT,шт,7.0,шт,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Косметика и средства личной гигиены,224407,298645,Прокладки гигиенические Ola! Super солнечная ромашка ультратонкие 8 шт,Ola!,900.0,900.0,False,KZT,шт,8.0,шт,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
arbuz,astana,Косметика и средства личной гигиены,224407,298640,Прокладки гигиенические Ola! Classic Normal Singles Солнечная ромашка 9 шт,Ola!,775.0,775.0,False,KZT,шт,9.0,шт,arbuz.kz,,True,False,arbuz,2025-12-25T20:16:24.130536+00:00
