store,city,category_name,category_url,product_id,product_name,brand,price_kzt,currency,unit,source,scraped_at
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,175340,Коктейль FOOD MASTER Му у молочный Шоколад 2% 200мл,,430,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,173450,"Коктейль DANONE Растишка Со вкусом клубники 2,5% 210г т/п",,585,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,173449,Коктейль DANONE Растишка Бабл Гам 2% 210мл,,585,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,171815,Коктейль DANONE Растишка Со вкусом ванильного мороженого 210г п/у,,585,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,164921,"Молоко РОГАЧЕВЪ Сгущенное 8,5% 380г ж/б",,1030,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,90349,"Молоко DEP Цельное сгущенное 8,5% 700г п/у",,2530,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,90348,"Молоко DEP Цельное сгущенное 8,5% 600г ж/б",,2495,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,90094,"Коктейль ЧУДО Молочный стерилизованный Ягодное мороженое 2% 0,2л п/у",,406,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,90080,Коктейль DEP Молочно шоколадный 480г т/п,,770,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,90079,Коктейль DEP Молочно ванильный 480г т/п,,770,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,46687,Напиток DANONE сывороточный Актуаль Персик и маракуйя 930г п/у,,1635,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,46522,Коктейль ЧУДО Молочный Клубника 2% 200г т/п,,406,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,16897,"Коктейль ЧУДО Молочный Шоколад 2% 0,96л т/п",,1395,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,16896,"Коктейль ЧУДО Молочный стерилизованный Ягодное мороженое 2% 0,95л т/п",,1395,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,16579,Коктейль EHRMANN Молочный Соленая карамель 4% 260г п/у,,760,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,16009,"Молоко DEP ДЕПовское цельное сгущенное вареное 8,5% 600г ж/б",,2585,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,"Сгущенное молоко, коктейли",https://vkusmart.vmv.kz/catalog/sgushchennoe-moloko-kokteyli/,16006,Молоко 3 ЖЕЛАНИЯ Сгущенное с сахаром 380г ж/б,,906,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:00.061610+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,184351,Мороженое MOVENPICK Mint Chocolate 500мл,,6775,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,184350,Мороженое MOVENPICK Mint Chocolate 100мл,,2035,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,183303,Мороженое ИНМАРКО Магнат Эскимо Classic 81г,,1025,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,183110,Мороженое ШИН ЛАЙН Bahroma Сорбет Манго 68г,,355,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,182240,Мороженое ШИН ЛАЙН Мишка на полюсе Эскимо пломбир зефир в мягком шоколаде 75г,,555,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,182236,Мороженое NESTLE Milka Эскимо Лесные ягоды 64г,,1600,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,181847,Мороженое ИНМАРКО Магнат Double Mulberry Двойная черная шелковица ежевика 95мл,,1025,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,181672,Мороженое МИШКА НА ПОЛЮСЕ Сэндвич пломбир ваниль и сдобное печенье 85г,,615,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,181671,Мороженое МИШКА НА ПОЛЮСЕ Сэндвич пломбир ваниль в шоколаде и сдобное печенье 85г,,615,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,179496,Мороженое МИШКА НА ПОЛЮСЕ Горячий шоколад 70г,,555,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,179353,Лед ШИН ЛАЙН Bahroma Молочный Дыня 68г м/у,,355,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,178528,Мороженое ИНМАРКО Магнат Фисташка и малина 70г,,1075,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,178527,Мороженое ИНМАРКО Магнат Фундук и шоколад 70г,,1075,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,177639,Чай NORDIC Клюква с бадьяном и апельсином 50г,,980,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,177638,Чай NORDIC Без сахара Апельсин с лемонграссом и клубникой 50г,,980,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,177637,Чай NORDIC Апельсин с облепиховым жмыхом 50г,,980,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,176498,Мороженое MOVENPICK Panna Cotta Raspberry 900мл,,11765,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,176462,Мороженое КОРОВКА ИЗ КОРЕНОВКИ Лакомка Пломбир ваниль в шоколадной глазури 90г,,820,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,176405,Мороженое КУПИНСКОЕ Эскимо Московское 15% 80г,,665,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Мороженое,https://vkusmart.vmv.kz/catalog/morozhenoe/,176404,Мороженое КУПИНСКОЕ Эскимо Ленинградское 15% 80г,,665,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.012502+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,186748,Напиток NEMOLOKO Professional Barista Миндальный 1л,,2000,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,183472,"Завтрак NATIGE С овсянкой яблоками корицей и бифидобактериями 2,5% 140г п/у",,625,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,182328,Молоко АЗБУКА ПРОДУКТОВ Кокосовое кулинарное 16-19% 330мл,,1850,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,179883,"Завтрак NATIGE Обогощенный комплексом витаминов с овсянкой и семенами чиа 2,5% 140г",,625,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,179269,"Завтрак NATIGE С овсянкой бананом и комплексом витаминов 2,5% 140г п/у",,625,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,172194,Напиток NEMOLOKO Соевый 1л т/п,,1220,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,171635,Напиток NEMOLOKO Рисовый Лайт 1л т/п,,1305,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,171633,Напиток NEMOLOKO Ваниль 1л т/п,,1365,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,91347,Напиток NEMOLOKO Овсяный классический Экстралайт 1л т/п,,1130,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,91343,Напиток NEMOLOKO Гречневый классический Лайт 1л т/п,,1305,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,91296,Напиток ALPRO Professionals Соевый с кальцием и витаминами 1л т/п,,1905,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,91295,Напиток ALPRO Professionals Миндальный с кальцием 1л т/п,,1905,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,91294,Напиток ALPRO Professionals Кокосовый с соей кальцием и витаминами 1л т/п,,1905,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,16050,Напиток NEMOLOKO Овсяный шоколадный обогащенный кальцием и витаминами 1л т/п,,1365,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,16045,Напиток NEMOLOKO Овсяный классический лайт обогащенный кальцием и витаминами 1л т/п,,1220,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,16036,Молоко ЧИМ ЧИМ Кокосовое 425мл ж/б,,2225,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,15955,"Пудинг EHRMANN Гранд Десерт Двойной орех 4,9% 200г п/у",,815,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,15954,"Пудинг EHRMANN Гранд Десерт Ваниль 4,7% 200г п/у",,815,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,15953,Пудинг EHRMANN Белый шоколад с клубничными сливками 6% 200г п/у,,815,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Растительные молочные продукты,https://vkusmart.vmv.kz/catalog/rastitelnye-molochnye-produkty/,192202,Суфле ЭМИЛЬ Вишня и шоколад 160г,,585,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:01.952197+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,45931,"Молоко МОЕ Здоровое питание 2,5% 1л т/п",,739,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,173475,Молоко АЙНАЛАЙЫН Детское 3% 1л т/п,,956,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,181789,Молоко DEP ДЕПовское питьевое 2-5% Без лактозы 500г т/п,,460,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,180898,Сливки ЧУДСКОЕ ОЗЕРО Питьевые 22% 500мл,,2355,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,180897,Сливки ЧУДСКОЕ ОЗЕРО Питьевые 20% 200мл,,1001,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,180570,Сливки ПРОСТОКВАШИНО Ультрапастеризованные 20% 200г,,955,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,180568,"Молоко ШАДРИНСКОЕ Концентрированное 7,1% 500мл",,1255,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,179821,Сливки РОГАЧЕВЪ Питьевые 20% 200мл,,685,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,179751,"Молоко ГОРМОЛЗАВОД 3,2% 1л м/у",,580,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,175638,"Молоко ЗЕНЧЕНКО Пастеризованное 3,2% 0,9л",,525,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,175637,"Молоко ЗЕНЧЕНКО Пастеризованное 2,5% 0,9л",,465,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,175229,"Молоко МОЕ Коровье 1,5% 1л т/п",,760,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,174954,"Молоко РОГАЧЕВЪ Концентрированное 8,6% 300г ж/б",,725,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,173484,"Молоко РОГАЧЕВЪ Концентрированное 7,8% 300г ж/б",,710,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,173482,"Молоко НОВЫЙ ДЕНЬ 2,5% 1л м/у",,650,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,171725,"Молоко ПЕТРОПАВЛОВСКОЕ 6% 0,9л м/у",,740,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,171724,"Молоко ПЕТРОПАВЛОВСКОЕ 3,2% 0,9л м/у",,650,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,171723,"Молоко ПЕТРОПАВЛОВСКОЕ 2,5% 0,9л м/у",,595,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,171629,"Молоко 3 ЖЕЛАНИЯ Концентрированное 8,6% 300мл ж/б",,643,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Молоко. Сливки,https://vkusmart.vmv.kz/catalog/moloko-slivki/,171418,"Молоко САДОВОЕ Ультрапастеризованное 2,5% 900мл м/у",,620,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:03.017579+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,183372,"Ряженка ЭМИЛЬ 2,5% 450г т/п",,705,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,183284,"Крепыш ЭМИЛЬ 2,5% 450г т/п",,705,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,182332,"Айран АЙС ПЛЮС По турецки 1,2% 1кг",,825,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,182272,"Кефир ЭМИЛЬ 2,5% 450г т/п",,595,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,181387,"Токтамыш ЭМИЛЬ 2,5% 900г т/п",,1095,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,181378,"Кефир ЭМИЛЬ 2,5% 900г кор",,930,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,181061,"Ряженка ЭМИЛЬ 2,5% 900г т/п",,1035,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,176442,"Айран ГОРМОЛЗАВОД Турецкий 1,5% 300г",,240,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,175641,"Ряженка ЗЕНЧЕНКО 2,5%  0,9л",,645,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,175634,"Кефир ЗЕНЧЕНКО 2,5% 0,9л",,505,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171658,Снежок FOOD MASTER Сладкий 2% 900г м/у,,630,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171649,"Кефир РОДИНА 2,5% 1л м/у",,505,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171647,"Кефир NATIGE Protein 1% 0,9л т/п",,755,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171646,"Кефир NATIGE Classic 2,5% 0,9л т/п",,755,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171639,"Биоряженка СЕЛО ЛЕСНОЕ 3,2% 0,9л",,725,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171638,"Биокефир СЕЛО ЛЕСНОЕ 2,5% 0,9л",,660,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171637,Айран МОЯ ФЕРМА Домашний 1л,,944,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,171636,"Айран МОЯ ФЕРМА Домашний 0,5л",,723,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,91629,"Снежок DEР ДЕПовский 2,5% 500г т/п",,455,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Кисломолочные продукты,https://vkusmart.vmv.kz/catalog/kislomolochnye-produkty/,91410,"Ряженка DEP 2,5% 500г т/п",,415,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.148852+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,184204,Кумыс ТРИ БАТЫРА Башкирский 1л,,1740,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,184202,Кумыс DOS Башкирский 1л,,1740,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,184201,"Кумыс DOS Башкирский 0,5л",,1090,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,183793,"Молоко ДАР ГОР Питьевое цельное козье ультрапастеризованное 3,4-4,8% 0,2л",,1355,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,183792,"Айран ДАР ГОР 1,8% 1л",,1030,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,183458,"Шубат ДАР ГОР 1,7% 0,5л",,985,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,183435,"Тан ДАР ГОР Козий 0,8% 0,5л",,755,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
vkusmart,astana,Национальный кисломолочный продукт,https://vkusmart.vmv.kz/catalog/natsionalnyy-kislomolochnyy-produkt/,183434,"Тан ДАР ГОР Классический 1,8% 1л",,1030,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:04.803551+00:00
