store,city,category_name,category_id,product_id,product_name,brand,price_kzt,currency,unit,source
arbuz,astana,Рыба и морепродукты,225752,307486,Суповой набор Arbuz Select семга кг,Arbuz Select,2090,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,307783,"Сибас Arbuz Select в лимонном соусе с розмарином, замороженный 330 г",,5399,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,307784,"Дорадо Arbuz Select с лимоном и розмарином, замороженное 330 г",Arbuz Select,5599,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317097,Филе семги Arbuz Select атлантическое свежемороженое кг,Arbuz Select,18999,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317098,Филе тилапии Arbuz Select замороженное 500 г,Arbuz Select,3499,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317099,"Филе судака Arbuz Select среднее, замороженное кг",Arbuz Select,5999,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317101,Филе пангасиуса Arbuz Select свежемороженое 500 г,Arbuz Select,2599,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317103,Филе кижуча Arbuz Select свежемороженое 300 г,Arbuz Select,4995,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317111,Дорадо Arbuz Select свежмороженная кг,Arbuz Select,12999,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317112,Сибас Arbuz Select свежемороженная потрошёная с головой кг,Arbuz Select,9499,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,317116,Скумбрия Arbuz Select замороженная кг,Arbuz Select,5799,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,322146,"Дорадо Семь Морей потрошеная, замороженная 300-400 г",,4250,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,322148,"Семга Семь Морей норвежская, медальон бабочка замороженная, 300 г",,8750,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,322151,"Сибас Семь Морей потрошеный, замороженный 300-400 г",,4125,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,330400,"Стейк семги Kingfisher подкова Premium, кг",Kingfisher,14655,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,334072,"Семга Kingfisher малосольная нарезка слайсами, кг",Kingfisher,24990,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,295724,Филе минтая Agama порционное 400 г,Agama,3163,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,295710,"Красный окунь Agama филе, 400 г",Agama,4663,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,286559,Тилапия Семь Морей Изумидай кг,,9375,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,280694,Тунец KingFresh стейки медальоны кг,Kingfisher,8125,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,280574,Щука филе KingFresh на шкуре кг,Kingfisher,7488,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,280570,Скумбрия KingFresh свежемороженая кг,Kingfisher,4999,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,280569,Осетр KingFresh стейк-подкова свежемороженый 1 кг,Kingfisher,18625,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,280568,Морской язык Kingfisher свежемороженый кг,Kingfisher,4730,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,280564,Кета KingFresh стейк-подкова свежемороженый кг,Kingfisher,7865,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,280563,Камбала KingFresh тушка свежемороженая без головы кг,Kingfisher,4375,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,271079,"Форель Семь Морей стейки, свежемороженые кг",Семь Морей,13750,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,271077,"Форель Семь Морей речная, потрошёная, свежемороженая кг",Семь Морей,7640,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,271067,Филе Семь морей Форель слабосоленая кг,Семь Морей,16875,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,271064,"Форель Семь Морей филе, зачищенное, замороженное кг",Семь Морей,15000,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,271062,"Набор Семь морей для супа из сёмги замороженный, кг",,2250,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,271061,"Семга Семь Морей стейки, свежемороженые, кг",Семь Морей,13750,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,253261,Филе судака Семь Морей среднее замороженное кг,Семь Морей,6000,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,253258,"Окунь Семь Морей изумидай, кг",Семь Морей,9375,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,241049,Тунец Vici филе-кусок очищенный замороженный 400 г,VICI,9538,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,247982,"Филе тилапии Семь Морей замороженное, кг",,6750,KZT,,arbuz.kz
arbuz,astana,Рыба и морепродукты,225752,247981,Филе судака Семь Морей замороженное кг,,6000,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334539,"Мороженое Carte d'Or тройной шоколад, 459 г",Carte d`Or,4250,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,271386,Мороженое Инмарко Carte Dor selection фруктовый пир 490 г,Carte d`Or,3990,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,328871,"Мороженое Carte D'or Selection бельгийская мечта, 476 г",Carte D'or,4250,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334475,"Мороженое Айсберри пломбир Вологодский стаканчик с варёной сгущенкой, 100 г",Айсберри,756,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334476,"Мороженое Айсберри Филевский стаканчик с ароматом карамели, с фундуком и мягкой карамелью, 100 г",Айсберри,713,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334535,"Мороженое Инмарко Сливка пломбир стакан, 60 г",ИНМАРКО,495,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334536,"Мороженое Инмарко Сливка шоколад стакан, 60 г",ИНМАРКО,495,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334537,"Мороженое Инмарко Сливка клубника стакан, 60 г",ИНМАРКО,495,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334474,"Мороженое Айсберри эскимо дубайский шоколад с протертой фисташкой кунжутом с кусочками шоколада, 80 г",Айсберри,1713,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334534,"Мороженое Инмарко Золотой стандарт эскимо, 65 г",ИНМАРКО,715,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334480,"Мороженое Snickers рожок, 69 г",Mars,1206,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334481,"Мороженое Twix рожок, 68 г",Mars,1206,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334482,"Мороженое Bounti эскимо, 60 г",Mars,1200,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334483,"Мороженое Bounti эскимо сочный манго, 64 г",Mars,1300,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334473,"Мороженое Айсберри дубайский шоколад с протёртой фисташкой кунжутом и шоколадом, 275 г",Айсберри,5063,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334477,"Мороженое Айсберри десерт фруктовый сорбет лайм с кусочками лимона, 350 г",Айсберри,2138,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334478,"Мороженое Айсберри десерт фруктовый сорбет с кусочками манго, 350 г",Айсберри,2138,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334479,"Мороженое Айсберри пломбир Филевское с ароматом карамели с грецким орехом, 550 г",Айсберри,5188,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,334538,"Мороженое Инмарко Золотой стандарт пломбир со сгущенкой, 475 г",ИНМАРКО,3999,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,278339,"Мороженое РосФрост Настоящий пломбир крем-брюле, 80 г",РосФрост,649,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,293105,"Мороженое Золотой Стандарт стаканчик пломбир, 80 г",Золотой стандарт,529,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,293106,"Мороженое Золотой Стандарт стаканчик пломбир шоколадный, 80 г",Золотой стандарт,615,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,293107,Мороженое Инмарко Золотой Стандарт стаканчик пломбир со сгущенкой 80 г,Золотой стандарт,615,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,293129,Мороженое Инмарко Золотой Стандарт стаканчик пломбир с черникой 80 г,Золотой стандарт,615,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,298167,Мороженое Movenpick Мята Шоколад 100 мл,Movenpick,1988,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,298168,Мороженое Movenpick Кокос 100 мл,Movenpick,1988,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,330530,"Мороженое Мишка на полюсе вафельный стакан пломбир ваниль, 100 г",Мишка на полюсе,520,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,332389,"Мороженое Коровка из Кореновки пломбир с шоколадной крошкой, 100 г",Коровка из Кореновки,739,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,332390,"Мороженое Коровка из Кореновки эскимо пломбир крем брюле с карамелью, 70 г",Коровка из Кореновки,859,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,332400,"Мороженое РосФрост стакан настоящий пломбир шоколадный, 80 г",РосФрост,672,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,332418,"Мороженое РосФрост стакан ваниль, 80 г",РосФрост,649,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,332420,"Мороженое РосФрост стакан шоколадной крошкой, 80 г",РосФрост,649,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,304303,Мороженое Инмарко Золотой Стандарт стаканчик клубника 80 г,Золотой стандарт,615,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,310912,"Мороженое Коровка из Кореновки пломбир крем-брюле, 100 г",Коровка из Кореновки,739,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,310913,"Мороженое Коровка из Кореновки пломбир шоколадный, 100 г",Коровка из Кореновки,739,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,310914,"Мороженое Коровка из Кореновки пломбир, 100 г",Коровка из Кореновки,739,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,311467,Мороженое G7 Fiordilatte Итальянское джелато сливочное мини 150 мл,G7,1315,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,311468,Мороженое G7 Pistacchio Итальянское джелато с фисташками мини 150 мл,G7,1315,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,311469,Мороженое G7 Spagnola Итальянское джелато с вишней мини 150 мл,G7,1315,KZT,,arbuz.kz
arbuz,astana,Замороженные продукты,225183,324293,Стаканчик Ice Master Супер пломбир ванильный 100 г,Ice Master,367,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,334595,"Вода Istisu минеральная лечебно-столовая в стекле, 0.25 л",Istisu,495,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,334596,"Вода Istisu мнеральная лечебно-столовая вода в стекле, 0.5 л",Istisu,655,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,334597,"Вода Istisu минеральная лечебно-столовая, 0.5 л",Istisu,455,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,334598,"Вода Istisu минеральная лечебно-столовая, 1 л",Istisu,575,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,144257,"Вода Asu минеральная негазированная, 1 л",Asu,445,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,244617,Вода Turan минеральная негазированная 1 л,Turan,305,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,244622,Вода Turan минеральная негазированная 1.5 л,Turan,380,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,244624,"Вода Turan минеральная негазированная, 5 л",Turan,711,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,316482,Вода Arbuz Select х Shymbulak горная талая питьевая 0.5 л,,465,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,316483,Вода Arbuz Select х Shymbulak горная талая питьевая 1 л,,589,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,144258,"Вода Asu минеральная негазированная, 1.5 л",Asu,415,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,295584,Вода Arbuz Select негазированная 1 л,Arbuz Select,265,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,295585,Вода Arbuz Select негазированная 5 л,Arbuz Select,585,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,295583,Вода Arbuz Select негазированная 0.5 л,Arbuz Select,205,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,277339,Вода Turan негазированная стекло 500 мл,Turan,380,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,278084,Вода Samal негазированная стекло 0.25 л,Samal,525,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,277337,Вода Turan негазированная стекло 0.25 л,Turan,445,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,274736,"Вода Asu негазированная с клубника-киви, 1 л",Asu,455,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,274735,Вода Asu негазированная с клубника-киви 0.5 л,Asu,320,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,265762,Вода Miglior природная негазированная ст/б 0.75 л,Miglior,1070,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,265760,Вода Miglior природная негазированная ст/б 0.5 л,Miglior,720,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,265756,Вода Miglior природная негазированная 0.25 л,Miglior,480,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,265752,Вода Miglior природная негазированная 1.5 л,Miglior,465,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,265750,Вода Miglior природная негазированная 1 л,Miglior,420,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,265747,Вода Miglior природная негазированная 0.5 л,Miglior,325,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,265726,Вода Miglior природная негазированная 5 л,Miglior,830,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,263963,Вода Aqua Rossa негазированная 1 л,Aqua,445,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,235855,"Вода Asu минерализованная негазированная питьевая, 8 л",Asu,1145,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,234478,"Вода Samal негазированная детская, 0.5 л",Samal,360,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,234476,Вода Samal негазированная стекло 0.5 л,Samal,563,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,234471,"Вода Samal негазированная, 1.5 л",Samal,400,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,234470,Вода Samal негазированная 1 л,Samal,352,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,234469,"Вода Samal негазированная, 0.5 л",Samal,325,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,208216,Вода BonAqua негазированная 1 л,BonAqua,385,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,232889,Вода Bonaqua негазированная 1.5 л,BonAqua,445,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,225582,Вода BonAqua негазированная 5 л,BonAqua,820,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,232223,Вода Asu негазированная с мятой 0.5 л,Asu,320,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,20702,Вода Tassay негазированная 1 л,Tassay,517,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,232230,Вода Asu негазированная с мятой 1 л,Asu,425,KZT,,arbuz.kz
arbuz,astana,Вода и напитки,14,232225,Вода Asu негазированная с лимоном 1.5 л,Asu,490,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,286940,Фисташки Big Bob отборные 50 г,Big Bob,1030,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,309711,Набор Arbuz Select Питательный Микс 480 г,Arbuz Select,8899,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,313594,Набор Arbuz Select из орехов и сухофруктов «Восточные сокровища» 1050 г,Arbuz Select,17850,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,313596,Набор Arbuz Select из орехов и сухофруктов «Сладкие традиции» 1050 г,Arbuz Select,17850,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,316353,Кешью Arbuz Select 100 г,Arbuz Select,1615,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,316354,Жареный Arbuz Select арахис солёный очищенный 100 г,Arbuz Select,635,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,319536,Орехи Topsneki кешью жареные 120 г,Topsneki,3345,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,319538,Орехи Topsneki фундук 120 г,Topsneki,2605,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324107,Арахис Arbuz Select красный жаренный отборный Узбекистан 200 г,Arbuz Select,835,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324135,Фисташки Arbuz Select Бадами жареные солёные отборные Иран 200 г,Arbuz Select,3295,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324137,Кешью Arbuz Select отборные Вьетнам 200 г,Arbuz Select,2895,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324140,Арахис Arbuz Select ёжик шоколадный 200 г,Arbuz Select,1095,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324146,Ассорти из орехов и сухофруктов Arbuz Select 200 г,Arbuz Select,2999,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324148,Кешью Arbuz Select жареный солёный отборный Вьетнам 200 г,Arbuz Select,3075,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324150,Арахис Arbuz Select жареный солёный очищенный отборный 200 г,Arbuz Select,950,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324151,Орехи кедровые Arbuz Select отборные Россия 200 г,Arbuz Select,6299,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324152,"Орех Макадамия Arbuz Select в скорлупе, отборный, Бразилия 200 г",Arbuz Select,2299,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324153,Миндаль Arbuz Select жареный солёный отборный США 200 г,Arbuz Select,2675,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324154,Нут Arbuz Select жареный отборный Узбекистан 200 г,Arbuz Select,1415,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324157,Орех грецкий Arbuz Select отборный очищенный Узбекистан 200 г,Arbuz Select,2315,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324159,Орех грецкий Arbuz Select в скорлупе отборный Чили 200 г,Arbuz Select,915,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324160,Орех Пекан Arbuz Select отборный США 200 г,Arbuz Select,2495,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,324164,Фундук очищенный Arbuz Select отборный Азербайджан 200 г,Arbuz Select,3155,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,328330,Арахис Arbuz Select ёжик шоколадный 100 г,Arbuz Select,695,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,328334,Ассорти из орехов и сухофруктов Arbuz Select 100 г,Arbuz Select,1585,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,328336,Нут Arbuz Select жареный отборный 100 г,Arbuz Select,835,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,328338,Орехи кедровые Arbuz Select отборные 50 г,Arbuz Select,1899,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,328598,Арахис Arbuz Select ёжик белый 200 г,Arbuz Select,1065,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,296908,Фисташки Arbuz Select жареные солёные 100 г,Arbuz Select,1745,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,296907,Миндаль Arbuz Select жареный солёный 100 г,Arbuz Select,1399,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,296905,Кешью Arbuz Select жареный солёный 100 г,Arbuz Select,1700,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,296904,Орех Arbuz Select грецкий очищенный 100 г,Arbuz Select,1415,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,255273,"Арахис Big Bob хрустящий вкус Грузии со вкусом аджики, 50 г",Big Bob,225,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,255266,"Арахис Big Bob солёный, 50 г",Big Bob,265,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,255267,"Арахис Big Bob солёный, 80 г",Big Bob,475,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,255270,"Арахис Big Bob хрустящий со вкусом сыра и трав вкус Италии, 50 г",Big Bob,225,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,255274,"Арахис Big Bob хрустящий вкус Казахстана со вкусом вяленой конины, 50 г",Big Bob,225,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,255277,"Фисташка Big Bob отборная, 90 г",Big Bob,1925,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,254324,"Фисташки BEERka жареные соленые, 80 г",BEERka,1025,KZT,,arbuz.kz
arbuz,astana,"Орехи, сухофрукты и снеки",225602,263821,Арахис Караван Орехов Premium соленый 150 г,Караван Орехов,860,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,238400,Конфитюр Rigoni di Asiago органический Fior di frutta черничный 250 г,Rigoni Di Asiago,3315,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,238406,Конфитюр Rigoni di Asiago органический Fior di frutta инжир 250 г,Rigoni Di Asiago,3315,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,238405,Конфитюр Rigoni di Asiago органический Fior di frutta клубнично-земляничный 250 г,Rigoni Di Asiago,3315,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,321986,"Пюре Bioitalia Apple and black currant smoothie органическое из яблока и черной смородины, 120 г",Bioitalia,1575,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,321990,"Пюре Bioitalia Pear and banana smoothie органическое из груши и банана, 120 г",Bioitalia,1575,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,325449,Конфитюр Casa Rinaldi из померанца 330 г,Casa Rinaldi,3505,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,313645,"Леденец Handy Candy на палочке, 50 г",Handy Candy,525,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,235720,Конфеты YumEarth жевательные с кислинкой 50 г,YumEarth,1165,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,252550,Леденцы YumEarth органические фруктовые 8 вкусов 40 шт,YumEarth,7885,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,252549,Леденцы органические YumEarth фруктовые с кислинкой 3 вкуса 14 шт,YumEarth,3289,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,252548,Леденцы органические YumEarth фруктовые 4 вкуса 14 шт,YumEarth,2800,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,235717,Леденцы YumEarth органические фруктовые со вкусом клубники вишни и ягод на палочке 85 г,YumEarth,2630,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,235718,Леденцы YumEarth органические ассорти 8 вкусов,YumEarth,182,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,235716,Леденцы YumEarth органические клубничные на палочке,YumEarth,3279,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,235719,Конфеты YumEarth жевательные фруктовые снэки 50 г,YumEarth,1365,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,235721,Мармелад YumEarth жевательные мишки со вкусом граната 50 г,YumEarth,1365,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,265462,Мармелад органический Not Guilty со вкусом фруктов 100 г,Not Guilty,2548,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,313769,Мед Lepsi organic honey органический лепсинский в подарочной упаковке 28 шт × 20 г,Lepsi organic honey,28290,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328226,Шоколад Super Fudgio органический апельсиновый с тростниковым сахаром 80 г,Super Fudgio,3629,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328227,"Шоколад Super Fudgio органический, клубничный с тростниковым сахаром 80 г",Super Fudgio,3629,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328228,"Шоколад Super Fudgio органический, кокосовый с тростниковым сахаром 80 г",Super Fudgio,3629,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328229,Шоколад Super Fudgio органический с финиками 80 г,Super Fudgio,5250,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328230,"Шоколад Super Fudgio органический, подслащенный финиками с миндалем 100 г",Super Fudgio,5894,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328240,"Шоколад Super Fudgio органический кокосовый, без сахара 40 г",Super Fudgio,1783,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328241,"Шоколад Super Fudgio органический темный, без сахара 40 г",Super Fudgio,1771,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,328242,"Шоколад Super Fudgio молочный без глютена и сахара, органический 40 г",Super Fudgio,1771,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,323807,Слайсы Bio Edeka рисовые со вкусом йогурта 100 г,Bio Edeka,2545,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,330675,Хлебцы Edeka органические хрустящие с тремя семенами 200 г,Edeka,2708,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,277083,Хлопья Черный хлеб органические овсяные цельнозерновые 500 г,Черный хлеб,2843,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,276934,Хлопья органические Arivera овсяные быстрого приготовления 400 г,Arivera,1170,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,329950,Майонез BioAgros Веганский 270 г,BioAgros,3215,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,327143,Кетчуп Cortijo de Sarteneja органический 295 г,Cortijo de Sarteneja,7290,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,322096,"Спред органический Bio Edeka тосканский овощной, соевый 180 г",Edeka,2408,KZT,,arbuz.kz
arbuz,astana,Органические товары,224938,322101,Спред органический Bio Edeka паста чечевица с карри 180 г,Edeka,2408,KZT,,arbuz.kz
