company,source,review_text,rating,review_date,scraped_at
Carefood,yandex,"В магазине чисто, но в туалетах ТРЦ рядом с гипермаркетом часто грязно. Сам Carefood внутри идеален.",4,2024-05-02,2026-01-21 21:53:00
Carefood,yandex,Покупаем здесь свежую рыбу каждую неделю. Всегда хороший выбор сибаса и дорадо. Продавцы чистят рыбу на месте бесплатно.,5,2023-12-18,2026-01-21 21:53:00
Carefood,yandex,"Мало корзинок для покупок на входе. Приходится брать огромную тележку, даже если зашел за пачкой печенья.",3,2024-04-18,2026-01-21 21:53:00
Carefood,yandex,Самый вкусный хлеб в городе! Особенно бездрожжевой и с семечками. Спасибо пекарям за их труд.,5,2024-03-01,2026-01-21 21:53:00
Carefood,yandex,"Удобная бонусная программа. Часто приходят уведомления о персональных скидках на любимые товары. Мелочь, а приятно.",5,2023-11-25,2026-01-21 21:53:00
Carefood,yandex,"Цены на яйца и молоко выше, чем в Магнуме. Если нужно сэкономить, то лучше идти в другие сети.",3,2024-02-25,2026-01-21 21:53:00
Carefood,yandex,"Очень вежливые охранники, всегда помогут с тележкой или подскажут, где находится нужный отдел. Редкий сервис.",5,2024-06-18,2026-01-21 21:53:00
Carefood,yandex,"В отделе заморозки часто лежит снег на упаковках. Видимо, холодильники работают неправильно или их долго не чистили.",2,2023-08-28,2026-01-21 21:53:00
Carefood,yandex,"Огромный выбор макаронных изделий из Италии. Вкус совсем другой, чем у наших местных. Советую попробовать.",5,2024-01-12,2026-01-21 21:53:00
Carefood,yandex,Магазин для гурманов. Нашла здесь трюфельное масло и каперсы по нормальной цене. Ассортимент — супер!,5,2024-05-10,2026-01-21 21:53:00
Carefood,yandex,"Парковка платная, что немного раздражает, если заскочил на 5 минут. Сам магазин отличный, вопросов нет.",4,2023-10-30,2026-01-21 21:53:00
Carefood,yandex,"Часто покупаем здесь мясо на шашлык. Маринад всегда вкусный, мясо мягкое и свежее. Друзья всегда спрашивают, где брали.",5,2024-04-25,2026-01-21 21:53:00
Carefood,yandex,В магазине очень шумно из-за постоянной рекламы по громкоговорителю. Голова начинает болеть через 15 минут.,2,2023-12-10,2026-01-21 21:53:00
Carefood,yandex,Лучшее место для покупки подарков в последний момент. Всегда можно собрать корзину из деликатесов или купить хороший набор косметики.,5,2024-03-20,2026-01-21 21:53:00
Carefood,yandex,"Цены кусаются, но зато здесь нет толкучки и очередей, как в более дешевых магазинах. Комфорт стоит денег.",4,2023-11-02,2026-01-21 21:53:00
Carefood,yandex,"Огромный выбор соков и напитков. Нашла редкие вкусы, которые раньше видела только за границей. Здорово!",5,2024-02-08,2026-01-21 21:53:00
Carefood,yandex,"Магазин неплохой, но овощи часто лежат вялые. Особенно это касается огурцов и помидоров. Нужно лучше следить за витриной.",3,2024-06-22,2026-01-21 21:53:00
Carefood,yandex,"Прекрасный выбор сыров. Есть и мягкие, и твердые, и с плесенью. Продавцы дают пробовать, если попросишь.",5,2023-09-05,2026-01-21 21:53:00
Carefood,yandex,"Удобное расположение в Гранд Парке. После кино всегда заходим за продуктами. Всё устраивает, рекомендую.",5,2024-01-28,2026-01-21 21:53:00
Carefood,yandex,"Не понравилась работа кассира — швыряла продукты в пакет, в итоге помяла хлеб. Нужно бережнее относиться к чужим покупкам.",2,2024-05-18,2026-01-21 21:53:00
Carefood,yandex,"Шикарный отдел с готовой едой. Всегда свежее, выбор блюд огромный: от супов до десертов. Очень выручает.",5,2024-03-12,2026-01-21 21:53:00
Carefood,yandex,"Магазин очень большой, легко заблудиться. Но сотрудники всегда готовы подсказать дорогу к нужному отделу.",4,2023-12-25,2026-01-21 21:53:00
Carefood,yandex,Обожаю местную кондитерскую! Макаруны здесь почти как в Париже. Очень нежные и вкусные.,5,2024-02-18,2026-01-21 21:53:00
Carefood,yandex,"Мало касс работает в утренние часы. Приходится ждать, пока кассир придет на место. Не очень оперативно.",3,2024-06-08,2026-01-21 21:53:00
Carefood,yandex,"Отличный выбор бытовой химии, есть эко-бренды, которые не вредят природе. Для меня это важно.",5,2023-10-12,2026-01-21 21:53:00
Carefood,yandex,Цены на импортные товары сильно выросли за последний месяц. Скоро Carefood станет магазином только для элиты.,3,2024-04-02,2026-01-21 21:53:00
Carefood,yandex,"В магазине всегда очень светло и чисто. Полы моют постоянно, витрины блестят. Приятно покупать продукты в такой обстановке.",5,2024-03-05,2026-01-21 21:53:00
Carefood,yandex,"Купила здесь очень вкусные креветки по акции. Качество отличное, льда почти не было. Буду брать еще.",5,2023-11-28,2026-01-21 21:53:00
Carefood,yandex,"Персонал в зале иногда игнорирует вопросы покупателей. Стояла пять минут ждала, пока освободится консультант, в итоге ушла ни с чем.",2,2024-01-20,2026-01-21 21:53:00
Carefood,yandex,"Самый лучший выбор шоколада в Алматы. Есть плитки из Бельгии, Швейцарии и даже Франции. Настоящий рай для сладкоежек.",5,2024-05-25,2026-01-21 21:53:00
Carefood,yandex,"Удобно, что есть кассы самообслуживания. Если покупок немного, можно проскочить очень быстро без очередей.",5,2023-09-18,2026-01-21 21:53:00
Carefood,yandex,"Магазин хороший, но не хватает нормальных указателей. Каждый раз ищу отдел с яйцами как в первый раз.",3,2024-02-28,2026-01-21 21:53:00
Carefood,yandex,"Всегда свежий творог и сметана от местных фермеров. Качество гораздо лучше, чем у магазинных брендов в пачках.",5,2024-06-12,2026-01-21 21:53:00
Carefood,yandex,Цены на оливковое масло просто заоблачные. В других местах можно найти то же самое в полтора раза дешевле.,2,2023-12-01,2026-01-21 21:53:00
Carefood,yandex,Огромное спасибо за выбор товаров для диабетиков. Очень много сладостей на стевии и муки с низким гликемическим индексом.,5,2024-04-15,2026-01-21 21:53:00
Carefood,yandex,"Магазин огромный, выбор сумасшедший. Можно найти практически всё, что угодно душе. Цены соответствуют уровню.",5,2024-03-18,2026-01-21 21:53:00
Carefood,yandex,"В отделе кулинарии обсчитали на 500 тенге. Заметила только дома. Мелочь, а осадок остался неприятный. Проверяйте чеки!",2,2023-10-25,2026-01-21 21:53:00
Carefood,yandex,"Люблю этот гипермаркет за атмосферу. Спокойно, красиво, играет приятная музыка. Шопинг превращается в отдых.",5,2024-01-08,2026-01-21 21:53:00
Carefood,yandex,"Хороший выбор товаров для животных. Нашел здесь специальный лечебный корм, которого нигде в городе не было в наличии.",5,2024-05-30,2026-01-21 21:53:00
Carefood,yandex,"Магазин неплохой, но на кассах часто нет мелких денег для сдачи. Просят оплачивать картой, а если её нет — ждешь администратора.",3,2023-11-08,2026-01-21 21:53:00
Carefood,yandex,"Шикарный выбор морепродуктов: крабы, лобстеры, устрицы — всё живое или охлажденное. Для особого случая — идеальное место.",5,2024-02-14,2026-01-21 21:53:00
Carefood,yandex,"В магазине очень холодно в отделе молочки, прямо зубы начинают стучать. Нужно одеваться теплее перед походом сюда.",3,2024-06-01,2026-01-21 21:53:00
Carefood,yandex,"Всегда свежие экзотические фрукты: манго, маракуйя, питахайя — вкус как в Таиланде. Качество на высоте.",5,2023-09-22,2026-01-21 21:53:00
Carefood,yandex,"Цены на хлеб собственной выпечки выросли в два раза за полгода. Очень жаль, теперь покупаем его реже.",3,2024-04-20,2026-01-21 21:53:00
Carefood,yandex,"Магазин — супер! Персонал, ассортимент, чистота — всё на высшем уровне. Мой любимый супермаркет в Алматы.",5,2024-03-25,2026-01-21 21:53:00
Carefood,yandex,"Неудобно, что пакеты платные и дорогие. При такой стоимости продуктов могли бы и бесплатно давать.",2,2023-12-12,2026-01-21 21:53:00
Carefood,yandex,"Отличный выбор вина из Грузии. Нашла здесь свои любимые марки, которые редко встречаются в обычных магазинах.",5,2024-01-15,2026-01-21 21:53:00
